date,symbol,weight
2022-03-31,UNP,0.008806807653651737
2022-03-31,UPS,0.004108214283613286
2022-03-31,VTR,-0.019980540429162735
2022-03-31,WAB,0.007785394170213516
2022-03-31,WFC,0.008768160240203778
2022-03-31,WTB.L,-0.011629818850521488
2022-03-31,WY,0.010670192198095193
2022-03-31,ZION,0.005870569450767325
2022-04-29,A,-0.019359942301250693
2022-04-29,ADBE,-0.006647812298457881
2022-04-29,ADSK,-0.006135200633011437
2022-04-29,AES,-0.012873368207210705
2022-04-29,AFL,0.014556568308773306
2022-04-29,AIG,0.005983663735327618
2022-04-29,AIZ,0.013368634766321778
2022-04-29,ALLE,-0.0202781950175822
2022-04-29,AMT,-0.02686241833731605
2022-04-29,APD,-0.010669397950605154
2022-04-29,APTV,-0.008768788984786483
2022-04-29,AVGO,0.010737385580667934
2022-04-29,AVY,-0.008780883650034018
2022-04-29,BA.L,0.008851516686420341
2022-04-29,BEN,-0.009295558413371667
2022-04-29,BIIB,-0.01167678781856139
2022-04-29,BMY,0.030240120944347415
2022-04-29,BR,-0.012692237618653956
2022-04-29,BRK.B,0.01647081205580522
2022-04-29,BXP,0.020921656963600994
2022-04-29,C,-0.022456012532171044
2022-04-29,CB,0.011912544085697481
2022-04-29,CCI,-0.026015583333318482
2022-04-29,CF,0.010884593612677398
2022-04-29,CHTR,-0.02185772478285991
2022-04-29,CINF,0.009665764481165273
2022-04-29,CLX,-0.007737703003376762
2022-04-29,CMA,0.007525475336803153
2022-04-29,CMG,0.013278774456008925
2022-04-29,CNP,0.0164929450264331
2022-04-29,COP,0.015819629961484193
2022-04-29,COST,0.020415267898076087
2022-04-29,CRM,-0.006616311184676132
2022-04-29,CTSH,0.014441511218030422
2022-04-29,DVN,0.006231204623875548
2022-04-29,EL,-0.007192624730528745
2022-04-29,EQIX,-0.01254654118540621
2022-04-29,F,0.011852101697509991
2022-04-29,FCX,0.01178995501469027
2022-04-29,FE,0.024119243133099884
2022-04-29,FIS,-0.008860152236591479
2022-04-29,FRES.L,-0.005564130688600225
2022-04-29,FTI,-0.0113911336991807
2022-04-29,GD,0.01342408131685353
2022-04-29,GOOG,0.007919995460724333
2022-04-29,GOOGL,0.007810996419621976
2022-04-29,GPN,-0.008147957257958293
2022-04-29,GWW,0.009017434565090182
2022-04-29,IAG.L,-0.011166176497942425
2022-04-29,IDXX,-0.018595283384910597
2022-04-29,ILMN,-0.009255857543422542
2022-04-29,INTU,-0.007983336120564817
2022-04-29,IQV,-0.021601826761638007
2022-04-29,IRM,0.017078613687467218
2022-04-29,IVG.MI,-0.008830954832494006
2022-04-29,JBHT,0.00856596464057134
2022-04-29,JEF,-0.013792735884529084
2022-04-29,JKHY,0.014362777474654788
2022-04-29,KMI,-0.024787409317097647
2022-04-29,KMX,-0.0090469684967229
2022-04-29,KR,0.013305500161859074
2022-04-29,KSS,0.008593363699878514
2022-04-29,LEG,-0.011255677569460104
2022-04-29,LGEN.L,-0.016337604033222947
2022-04-29,LLY,0.018628424087012086
2022-04-29,LW,-0.006244017899680427
2022-04-29,M,0.00466687668482345
2022-04-29,MAR,0.01613198216389424
2022-04-29,MAS,-0.019375123571658947
2022-04-29,MBG.DE,0.00962631350701032
2022-04-29,MNST,-0.004957098237939581
2022-04-29,MPC,0.010324871976763505
2022-04-29,MSCI,-0.010052995765258031
2022-04-29,MT.AS,0.01198257383333699
2022-04-29,NCLH,-0.007003399376238349
2022-04-29,NI,0.026420814439742722
2022-04-29,NKTR,-0.005634807194005213
2022-04-29,NOC,0.008182148253234866
2022-04-29,NRG,-0.016360698675148753
2022-04-29,NUE,0.007010921494936386
2022-04-29,NVDA,0.010168290908754006
2022-04-29,NXT.L,-0.011542691309175223
2022-04-29,O,-0.03191065351006686
2022-04-29,OKE,-0.0117806654450884
2022-04-29,OMC,0.005092809826408428
2022-04-29,OXY,0.009456676027231865
2022-04-29,PAYX,0.014273022764929127
2022-04-29,PFE,0.01485373881488149
2022-04-29,PLD,0.024120561715980992
2022-04-29,PNR,-0.01847625750294556
2022-04-29,PPG,-0.008839293786454155
2022-04-29,PPL,-0.02810131389517782
2022-04-29,PRU,0.01178649752593523
2022-04-29,PRU.L,-0.009089052542434417
2022-04-29,PSA,0.025622823084506568
2022-04-29,REGN,0.012431231687163424
2022-04-29,REL.L,0.007583780615337474
2022-04-29,RHI,0.00883840806345189
2022-04-29,RSG,0.01322468502749904
2022-04-29,SBAC,-0.024752142722827462
2022-04-29,SBRY.L,-0.006635169639403137
2022-04-29,SBUX,-0.012574923333710466
2022-04-29,SHW,-0.006635309169278363
2022-04-29,SLG,0.014340316480060367
2022-04-29,SWK,-0.01206524859487772
2022-04-29,SWKS,-0.005089533726511734
2022-04-29,SYF,-0.009180485078470595
2022-04-29,TEF.MC,0.006582560564133119
2022-04-29,TFX,-0.015546606524792204
2022-04-29,TRIP,-0.012142345636868236
2022-04-29,TRV,0.008474641145209204
2022-04-29,UHS,0.010062181394327347
2022-04-29,ULTA,0.00927530203663222
2022-04-29,UNP,0.009840964425496647
2022-04-29,URI,0.004017067387649781
2022-04-29,VNO,0.010353460125460475
2022-04-29,VRTX,0.020836577455198135
2022-04-29,WAB,0.008856049986662371
2022-04-29,WELL,0.012749064759831995
2022-04-29,WTB.L,-0.011154657542808004
2022-04-29,XRAY,-0.011878603940374655
2022-04-29,CSX,0.005933845761671625
2022-04-29,EDEN.PA,-0.0151499152956033
2022-04-29,PCAR,0.00706528620709463
2022-04-29,RTO.L,-0.014494731797510154
2022-04-29,UPS,0.003286571426890629
2022-04-29,PRGO,-0.008452173349891677
2022-04-29,ORCL,-0.0057968856090714165
2022-04-29,QCOM,0.010121717258093755
2022-04-29,CCL,-0.005843408194167003
2022-04-29,CPRI,0.007083208199082128
2022-04-29,MGM,0.009327360802126358
2022-04-29,RL,0.00957655076060221
2022-04-29,ROST,-0.01012579617696154
2022-04-29,AMG,-0.0067562266802104936
2022-04-29,AXP,0.00758732152393469
2022-04-29,MCO,-0.015868750008898237
2022-04-29,SPGI,-0.01919895758702028
2022-04-29,ZION,0.0046964555606138604
2022-04-29,GLEN.L,0.009419381664083938
2022-04-29,KIM,0.011037944884496685
2022-04-29,KO,0.021213904895574967
2022-04-29,STZ,-0.014180480226114725
2022-05-31,AAF.L,0.010597797354122205
2022-05-31,AAPL,0.015075400345581857
2022-05-31,ADBE,-0.008670930575060746
2022-05-31,ADP,0.015532669398415765
2022-05-31,ADSK,-0.00775859867531232
2022-05-31,AEP,0.01479616309709957
2022-05-31,AES,-0.008298001873867549
2022-05-31,AHT.L,-0.009867054957921331
2022-05-31,AIG,0.005483674121762331
2022-05-31,AIV,-0.01402663242162694
2022-05-31,AIZ,0.012230492117285953
2022-05-31,AJG,0.01306335147290911
2022-05-31,ALGN,-0.012051235889014038
2022-05-31,ALO.PA,-0.007815352238150903
2022-05-31,AMD,-0.00702555104107619
2022-05-31,AMG,-0.008241629798165654
2022-05-31,AOS,-0.019905689544800393
2022-05-31,APTV,-0.007418662998442319
2022-05-31,AVGO,0.007878508798570806
2022-05-31,AVY,-0.017449764269420364
2022-05-31,BA,-0.0139342846969232
2022-05-31,BA.L,0.01303344920433224
2022-05-31,BAC,-0.015873183875766684
2022-05-31,BAX,-0.014987352979459809
2022-05-31,BIIB,-0.017541530661432814
2022-05-31,BME.L,-0.006403337963006074
2022-05-31,BMY,0.024565081454808523
2022-05-31,BNZL.L,0.013836973666797701
2022-05-31,BRK.B,0.014991751351448547
2022-05-31,C,-0.020512741523361074
2022-05-31,CB,0.011330153798790066
2022-05-31,CCL,-0.006262734063461685
2022-05-31,CF,0.008134776985783795
2022-05-31,CHRW,0.007599060408943808
2022-05-31,CHTR,-0.020106318591262707
2022-05-31,CL,-0.017638858937490173
2022-05-31,CLX,-0.018690395865494976
2022-05-31,CMA,0.006978430702611166
2022-05-31,CMCSA,-0.013362415645290397
2022-05-31,CMG,0.01007080473435813
2022-05-31,CNP,0.013118652799811954
2022-05-31,CPB,0.01113515311059714
2022-05-31,CRM,-0.008766128914891652
2022-05-31,CS.PA,0.009966178529756056
2022-05-31,DE,0.010875229578716311
2022-05-31,DLTR,0.005476191734478542
2022-05-31,DVN,0.004932369735350578
2022-05-31,ECL,-0.017981305446786965
2022-05-31,ED,0.013969081231708287
2022-05-31,EFX,-0.015120871026056859
2022-05-31,EXC,0.013608490774487064
2022-05-31,FFIV,-0.006932310620752648
2022-05-31,FOX,0.01595602374501209
2022-05-31,FOXA,0.012673234414705966
2022-05-31,FTI,-0.0037921594938193806
2022-05-31,GE,-0.01425949359349368
2022-05-31,GLEN.L,0.010084449957537675
2022-05-31,GWW,0.012810353490998634
2022-05-31,HRB,0.010138994577075967
2022-05-31,HST,0.005239359016516345
2022-05-31,HSY,0.018887241620515992
2022-05-31,IAG.L,-0.010486146031439257
2022-05-31,IDXX,-0.01632952689222846
2022-05-31,ILMN,-0.007617462735075954
2022-05-31,IPGP,-0.008882796636581631
2022-05-31,IRM,0.0054220002151614596
2022-05-31,ISRG,-0.008971543302932527
2022-05-31,IT,0.0072581464180678885
2022-05-31,IVG.MI,-0.009055835504768347
2022-05-31,IVZ,-0.012399557912572995
2022-05-31,JD.L,-0.009374840126358945
2022-05-31,JKHY,0.011198753729636444
2022-05-31,KIM,0.005077297745679404
2022-05-31,KMI,-0.00809247102179377
2022-05-31,KMX,-0.00763253182040127
2022-05-31,KR,0.010326123045693138
2022-05-31,LGEN.L,-0.015948527330063425
2022-05-31,LLY,0.015283392559182441
2022-05-31,LYB,0.008292028207746
2022-05-31,M,0.0035466485923165425
2022-05-31,MAC,-0.010159122686803601
2022-05-31,MAR,0.012014665080142593
2022-05-31,MBG.DE,0.007697950623227718
2022-05-31,MKS.L,-0.011211876540406623
2022-05-31,MOS,0.008792892573644753
2022-05-31,MRK,0.01821543300434302
2022-05-31,MSCI,-0.009784861971204149
2022-05-31,MT.AS,0.00939968927760678
2022-05-31,NEE,-0.013258675394586906
2022-05-31,NKTR,-0.0052473688855107
2022-05-31,NOC,0.01206337148610071
2022-05-31,NUE,0.0055111544534249424
2022-05-31,NXT.L,-0.010084809688113643
2022-05-31,OKE,-0.0038538451950455
2022-05-31,OXY,0.007419047600386514
2022-05-31,PAYX,0.01068532619839917
2022-05-31,PFE,0.01166242974037022
2022-05-31,PLD,0.007211349564018226
2022-05-31,PNR,-0.017196695943329496
2022-05-31,PNW,-0.014898202298639055
2022-05-31,PPG,-0.017187538094652278
2022-05-31,PRU.L,-0.008719672868062883
2022-05-31,PSA,0.008003792917256532
2022-05-31,PYPL,-0.006426600453958351
2022-05-31,RACE.MI,0.012105566919534514
2022-05-31,REGN,0.009479734595609648
2022-05-31,ROP,0.017754375194113693
2022-05-31,RY.TO,0.019707184942071368
2022-05-31,SBUX,-0.009783061669368877
2022-05-31,SLB,-0.002652997297270613
2022-05-31,SMT.L,-0.008439428633346133
2022-05-31,SO,0.014600175783897948
2022-05-31,SPG,-0.014516656814399705
2022-05-31,SVT.L,-0.016233153777476472
2022-05-31,SWK,-0.010770759718099406
2022-05-31,SWKS,-0.006488474917207182
2022-05-31,TEF.MC,0.011152704934114315
2022-05-31,TFX,-0.014540083546717918
2022-05-31,TRV,0.00811043770960093
2022-05-31,TSN,0.013833955747430824
2022-05-31,UA,-0.00559529291683903
2022-05-31,UAA,-0.003807221159773986
2022-05-31,ULTA,0.006601500454761325
2022-05-31,UNH,0.01644926280954368
2022-05-31,UU.L,-0.016068175439472438
2022-05-31,VLO,0.006397514810232244
2022-05-31,VRSK,0.013893286474188424
2022-05-31,VRSN,-0.013584814610535186
2022-05-31,VRTX,0.014773033430214659
2022-05-31,WAB,0.012752439456600847
2022-05-31,WDC,0.008356097270051864
2022-05-31,WELL,0.004452421856732545
2022-05-31,WM,0.016289480724495993
2022-05-31,WY,0.004048415880560605
2022-05-31,XRAY,-0.010729359328722207
2022-05-31,MAS,-0.013430844543450329
2022-05-31,UNP,0.006954349715356571
2022-05-31,CSX,0.00419329212050965
2022-05-31,IQV,-0.014974396215696672
2022-05-31,PRGO,-0.0058590504415022455
2022-05-31,REL.L,0.005359257516159265
2022-05-31,TRIP,-0.008417079562794043
2022-05-31,NCLH,-0.004854759658696746
2022-05-31,WTB.L,-0.007732413723132309
2022-05-31,NI,0.018670891940475717
2022-05-31,PPL,-0.019479843676708894
2022-05-31,AFL,0.010286742467273706
2022-05-31,AXP,0.005361759782769574
2022-05-31,SHW,-0.004599599358461163
2022-05-31,AMT,-0.018621040707960244
2022-05-31,COST,0.014426930771955157
2022-05-31,LW,-0.004328356070967166
2022-05-31,MNST,-0.0034362627713902883
2022-05-31,MPC,0.007296314404578759
2022-06-30,AAF.L,0.0026115712068311967
2022-06-30,ADBE,-0.01231239208587037
2022-06-30,ADP,0.020114229653432663
2022-06-30,ADSK,-0.010725277432642465
2022-06-30,AES,-0.016048551312282045
2022-06-30,AHT.L,-0.008040302973509798
2022-06-30,AIG,0.010174678892878566
2022-06-30,AIR.PA,0.007391462475785085
2022-06-30,ALGN,-0.009564171100999079
2022-06-30,ALO.PA,-0.011506199402294493
2022-06-30,APTV,-0.008905640703904044
2022-06-30,ARE,-0.013558472077262695
2022-06-30,AVGO,0.014907212715162006
2022-06-30,AVY,-0.014398053796337554
2022-06-30,BA,-0.009206725484610382
2022-06-30,BA.L,0.01152326055273435
2022-06-30,BAC,-0.01646347617233489
2022-06-30,BEZ.L,0.012284125126889893
2022-06-30,BIIB,-0.014689631808055558
2022-06-30,BME.L,-0.009623653138555755
2022-06-30,BMY,0.022387621772702707
2022-06-30,BRK.B,0.021848791413546963
2022-06-30,CB,0.010384881098692263
2022-06-30,CCL,-0.0050178218729741405
2022-06-30,CF,0.006283719929592583
2022-06-30,CHRW,0.01632302905841341
2022-06-30,CHTR,-0.011316901674451424
2022-06-30,CNP,0.023844223201618702
2022-06-30,CPB,0.004074319914813426
2022-06-30,CRM,-0.01390863778451413
2022-06-30,CS.PA,0.009065462917640954
2022-06-30,DLTR,0.008867218997930172
2022-06-30,DTG.DE,0.006533622162263736
2022-06-30,DVN,0.009278204667961976
2022-06-30,DXC,0.008630299065693918
2022-06-30,EBAY,-0.006237290389298637
2022-06-30,ECL,-0.01225290776232797
2022-06-30,ED,0.026141368684401256
2022-06-30,EFX,-0.008706068049460258
2022-06-30,ENGI.PA,0.01611919467915338
2022-06-30,EXC,0.024548487298866325
2022-06-30,FFIV,-0.014472160892355665
2022-06-30,FOXA,0.0037460768337758193
2022-06-30,FTI,-0.006397980355187556
2022-06-30,HRB,0.011559245192158165
2022-06-30,HST,0.007503276993878767
2022-06-30,HSY,0.00400732697255143
2022-06-30,IAG.L,-0.0074500957466820976
2022-06-30,IDXX,-0.007479519009947215
2022-06-30,ILMN,-0.005952264228547093
2022-06-30,IPGP,-0.007367453199989758
2022-06-30,IRM,0.009650521682489553
2022-06-30,ISP.MI,0.006574724060086376
2022-06-30,ISRG,-0.010113271979536261
2022-06-30,IVG.MI,-0.005436608364077392
2022-06-30,IVZ,-0.012631173278258358
2022-06-30,JCI,-0.010278886780884566
2022-06-30,JD.L,-0.008034258399711043
2022-06-30,JKHY,0.01747605141493193
2022-06-30,KIM,0.009045269835179863
2022-06-30,KMI,-0.013100664784290514
2022-06-30,LLY,0.014574971958276476
2022-06-30,LYB,0.015362753298601664
2022-06-30,M,0.005677939412765213
2022-06-30,MAC,-0.010357820708598416
2022-06-30,MAR,0.010929680687798255
2022-06-30,MBG.DE,0.014572200168902542
2022-06-30,MCO,-0.017679206377198282
2022-06-30,MKS.L,-0.009308652370868859
2022-06-30,MLM,-0.013505725359239966
2022-06-30,MOS,0.009703486115363653
2022-06-30,MPC,0.014221901708761189
2022-06-30,MRK,0.011639011784029775
2022-06-30,MSCI,-0.016555058240135274
2022-06-30,MT.AS,0.008753036730722658
2022-06-30,NCLH,-0.005698439717498546
2022-06-30,NDAQ,-0.024901884200774237
2022-06-30,NEE,-0.017907224150178928
2022-06-30,NG.L,-0.02382865343574518
2022-06-30,NI,0.0216811194560708
2022-06-30,NKTR,-0.005145038461550086
2022-06-30,NOC,0.010540820676993188
2022-06-30,NOV,-0.009964024015413197
2022-06-30,NRG,0.012948659262027084
2022-06-30,NUE,0.010618960613422995
2022-06-30,OKE,-0.015327363890410159
2022-06-30,OXY,0.007075954418182459
2022-06-30,PAYX,0.01138032734635554
2022-06-30,PEG,-0.02696117487885194
2022-06-30,PFE,0.015305760247358836
2022-06-30,PNR,-0.014432408777539936
2022-06-30,PPG,-0.01161154292155204
2022-06-30,PRU.L,-0.012385906139846017
2022-06-30,PYPL,-0.009167358151969751
2022-06-30,RCL,-0.005510368354696575
2022-06-30,REG,0.01003371867323867
2022-06-30,REGN,0.014607301447100823
2022-06-30,RMD,-0.015814370835456396
2022-06-30,ROK,-0.015986289810160967
2022-06-30,ROL,0.01754745309347575
2022-06-30,RY.TO,0.02117224532157889
2022-06-30,SBUX,-0.006952221568168047
2022-06-30,SLG,-0.017496470339649572
2022-06-30,SMT.L,-0.01141018693001225
2022-06-30,SNPS,0.01226676037854954
2022-06-30,SPG,-0.01782725088093925
2022-06-30,SVT.L,-0.021606174275488096
2022-06-30,SWK,-0.014768580360314473
2022-06-30,SWKS,-0.009283797243466917
2022-06-30,TEF.MC,0.004730530912983798
2022-06-30,TFX,-0.014099014128325229
2022-06-30,TRV,0.01825783847439968
2022-06-30,TSN,0.003044786337505928
2022-06-30,UA,-0.007009267407677446
2022-06-30,UAA,-0.0068085025909976615
2022-06-30,UDR,-0.02470960000415011
2022-06-30,ULTA,0.012540918096077722
2022-06-30,UU.L,-0.015496443158535858
2022-06-30,VFC,-0.006871508487622073
2022-06-30,VLO,0.009643478123667453
2022-06-30,VOW3.DE,0.010972235005695509
2022-06-30,VRSN,-0.01601930210854864
2022-06-30,VRTX,0.017057738068345017
2022-06-30,WAB,0.01338895529974897
2022-06-30,WDC,0.006439137258884069
2022-06-30,WELL,0.019323710767016108
2022-06-30,WM,0.02042502247045725
2022-06-30,WY,0.01740055183499243
2022-06-30,XRAY,-0.01468655480220625
2022-06-30,AOS,-0.014583702019410288
2022-06-30,DE,0.007806595435160073
2022-06-30,GE,-0.010447073689518208
2022-06-30,GWW,0.009195690662138762
2022-06-30,ROP,0.012744671120850709
2022-06-30,UNH,0.011807818771205162
2022-06-30,IQV,-0.01097083986157864
2022-06-30,FOX,0.011453755640698868
2022-06-30,TRIP,-0.00616668816928881
2022-06-30,RACE.MI,0.008689771813094717
2022-06-30,AEP,0.010621169737672399
2022-06-30,PNW,-0.0109150171592523
2022-06-30,SO,0.010480483635046722
2022-06-30,AIZ,0.008779447205365191
2022-06-30,AJG,0.009377300887135976
2022-06-30,AMG,-0.006038146674609241
2022-06-30,CMA,0.005009345768130044
2022-06-30,LGEN.L,-0.011684527165290845
2022-06-30,AFL,0.007384160141763659
2022-06-30,GLEN.L,0.007238947962872003
2022-06-30,SHW,-0.0033698499266502538
2022-06-30,PSA,0.005745384297367325
2022-06-30,CL,-0.010593136602988943
2022-06-30,CLX,-0.011224644251012982
2022-06-30,SLB,-0.0019436916241769634
2022-07-29,AAF.L,0.004112592794041093
2022-07-29,ADBE,-0.011785594073221673
2022-07-29,ADP,0.018638427187580353
2022-07-29,ADSK,-0.010273945313919784
2022-07-29,AES,-0.015485414086573557
2022-07-29,AHT.L,-0.009049885386423616
2022-07-29,AIG,0.008947896549370985
2022-07-29,AIZ,0.009509478351728785
2022-07-29,AJG,0.014217055028110036
2022-07-29,AKAM,-0.01777072639645873
2022-07-29,ALGN,-0.008076870945532999
2022-07-29,ALO.PA,-0.013305016348715426
2022-07-29,AMT,0.01044866834734843
2022-07-29,ARE,-0.012819138517705077
2022-07-29,ATO,0.01627757316225138
2022-07-29,AVGO,0.01441190229736094
2022-07-29,AXP,-0.013599264720317925
2022-07-29,BA,-0.010904905318900465
2022-07-29,BA.L,0.011255111888087792
2022-07-29,BAC,-0.015977928650712753
2022-07-29,BBY,-0.007554512606369258
2022-07-29,BME.L,-0.0077680879581698776
2022-07-29,BMY,0.02184380765065167
2022-07-29,BRK.B,0.01851790400241503
2022-07-29,CB,0.009036023736640461
2022-07-29,CCL,-0.003999385920266212
2022-07-29,CDNS,0.012051079947393175
2022-07-29,CF,0.006076524014942724
2022-07-29,CHRW,0.015558090726392677
2022-07-29,CLX,-0.015874068367290738
2022-07-29,CNP,0.018810627079339413
2022-07-29,CPB,0.014166877456356955
2022-07-29,DLTR,0.00858674654705094
2022-07-29,DTG.DE,0.006344990612287977
2022-07-29,DVA,-0.012061348283310416
2022-07-29,DVN,0.009124799954784475
2022-07-29,DXC,0.008720498732163736
2022-07-29,ECL,-0.01671087797995547
2022-07-29,ED,0.020153501896954636
2022-07-29,EXC,0.0188692200573318
2022-07-29,EXPE,-0.006215523518243163
2022-07-29,FDX,0.01141302432645414
2022-07-29,FFIV,-0.014151195833501624
2022-07-29,FOXA,0.00588480087344028
2022-07-29,FTI,-0.004096151080880818
2022-07-29,GE,-0.014345122857711234
2022-07-29,GLEN.L,0.007389865989097727
2022-07-29,GPN,-0.012463331852271973
2022-07-29,HCA,-0.0061631149605001195
2022-07-29,HOG,0.008741594524989914
2022-07-29,HRB,0.011295826289945975
2022-07-29,HST,0.0074629981935511736
2022-07-29,HSY,0.013674277597107778
2022-07-29,HUM,0.015321421490334481
2022-07-29,IAG.L,-0.008897115067255462
2022-07-29,IDXX,-0.006341137969982415
2022-07-29,ILMN,-0.0050416322945864185
2022-07-29,IPGP,-0.007925954003191953
2022-07-29,IRM,0.009365215213445528
2022-07-29,ISP.MI,0.005474102836502629
2022-07-29,ISRG,-0.008572013880640009
2022-07-29,IVG.MI,-0.006271095014468024
2022-07-29,JD.L,-0.0063809223829284275
2022-07-29,JKHY,0.017041731642759152
2022-07-29,KIM,0.009422412130271887
2022-07-29,KMI,-0.008676051144770365
2022-07-29,KSS,-0.0044283822834483896
2022-07-29,LLY,0.01444243326928122
2022-07-29,LNC,-0.014338159138896375
2022-07-29,LW,0.010097767290455395
2022-07-29,M,0.005591832996003025
2022-07-29,MAC,-0.010498831941783878
2022-07-29,MBG.DE,0.013654259648967921
2022-07-29,MCO,-0.016900448157759075
2022-07-29,MKS.L,-0.011159540151118417
2022-07-29,MO,-0.019114773911946017
2022-07-29,MOS,0.009478396952709913
2022-07-29,MRK,0.011320908389392113
2022-07-29,MT.AS,0.008646517991187925
2022-07-29,MTD,-0.010331083161463701
2022-07-29,NCLH,-0.004645815947505662
2022-07-29,NG.L,-0.02332858377772185
2022-07-29,NI,0.01682652285766288
2022-07-29,NKTR,-0.004400549628546952
2022-07-29,NOC,0.009909396004412152
2022-07-29,NOV,-0.006376553429666897
2022-07-29,NRG,0.010542074636870433
2022-07-29,NUE,0.010435795155096968
2022-07-29,OKE,-0.010275790452297765
